wavelength,cool_giant,solar_dwarf,a_star,hot_star
1479.55427199686,3.45081659002667e-29,1.94618997040691e-07,0.0565965341399186,0.77892271835015
1482.414042904,3.7373534898877e-29,2.02286456732028e-07,0.0578667261422287,0.775237280226716
1485.27934134724,4.12906945520569e-29,2.10816731124718e-07,0.059331303848967,0.772835142925758
1488.15017801052,4.9653765272418e-29,2.23060411326728e-07,0.0616254833920495,0.775780192164142
1491.02656359846,5.8582777735957e-29,2.35803348806536e-07,0.0640496726846619,0.77970911962057
1493.90850883633,6.74766317720124e-29,2.48406037833637e-07,0.0663655534964044,0.782330884813039
1496.79602447017,7.7319465501081e-29,2.60713378975718e-07,0.0678587011247292,0.773679016915453
1499.68912126677,8.78012058286934e-29,2.72816577463563e-07,0.0687903646423682,0.757300489270733
1502.58781001373,9.83350166972766e-29,2.8494650382701e-07,0.0697040156123633,0.740476034902361
1505.49210151952,1.0839210589159e-28,2.94961701234346e-07,0.0696415688161574,0.721012453790907
1508.40200661347,1.15963934508182e-28,2.97629026588729e-07,0.0661988402661125,0.691206135144363
1511.31753614586,1.26470090297099e-28,3.01609322384973e-07,0.0632100222634806,0.665054294614738
1514.23870098796,1.61198121832948e-28,3.20521520076718e-07,0.0663328496633342,0.675719803046465
1517.16551203201,2.05332593368036e-28,3.48924543414163e-07,0.0721791968797886,0.698351311233248
1520.09798019134,2.43872480639816e-28,3.90833035943509e-07,0.0785307928777214,0.701061979538344
1523.03611640036,2.81690577676532e-28,4.3859479716058e-07,0.0850834524370942,0.701164865968829
1525.97993161461,3.19246355388683e-28,5.67250427452832e-07,0.094914466332803,0.694363841996548
1528.92943681081,3.56002657307073e-28,8.42731045171885e-07,0.110719250849876,0.674075116844091
1531.8846429869,3.92579694902622e-28,1.13628398325821e-06,0.126957184492244,0.651947692299271
1534.84556116208,4.29757261451489e-28,1.39513819064549e-06,0.143248328995247,0.633899205850175
1537.81220237683,4.70520832558973e-28,1.47116447620825e-06,0.160497438586046,0.637823258388451
1540.78457769299,5.10832880837277e-28,1.50677432616928e-06,0.178459799837843,0.646522164969967
1543.76269819378,5.56440701426331e-28,1.55818935061596e-06,0.194046624755258,0.653677347469798
1546.74657498383,6.42713647893866e-28,1.71495458076768e-06,0.191588042732406,0.650862680910778
1549.73621918924,7.64218757843753e-28,1.96372699460084e-06,0.173435648749639,0.639361808214904
1552.73164195761,8.87224504716122e-28,2.21729604158574e-06,0.154538062456463,0.627434679517749
1555.7328544581,1.02248994669854e-27,2.40115987755324e-06,0.139403423856714,0.619130598544161
1558.73986788145,1.20383082410778e-27,2.41109463863385e-06,0.13344797670967,0.619839257698779
1561.75269344003,1.291260893708e-27,2.3981683770851e-06,0.127095829523539,0.620789524639034
1564.77134236788,1.8709287285188e-27,2.45494219480162e-06,0.125267425207153,0.622948856806036
1567.79582592075,4.86096689154635e-27,2.83748787872437e-06,0.146319902959219,0.631760228604583
1570.82615537616,8.47655306640308e-27,3.30770317172972e-06,0.173372120776584,0.64239208299608
1573.86234203341,1.20633164627798e-26,3.7597517512304e-06,0.199823105334382,0.652463279037578
1576.90439721367,1.55420376565288e-26,4.10613195639486e-06,0.22314170149705,0.659166419784847
1579.95233225995,1.89314907011895e-26,4.36629374977197e-06,0.243952419625737,0.663116856748563
1583.00615853722,2.23259448679349e-26,4.62374908818481e-06,0.26458627700808,0.666984505628563
1586.0658874324,2.58905667050074e-26,4.86738912787177e-06,0.28240995082949,0.670508900403199
1589.13153035442,2.97932426691521e-26,5.08298336470851e-06,0.294794782175512,0.673278452588085
1592.20309873427,3.35801136196137e-26,5.29701257265763e-06,0.307402321819511,0.676345887929566
1595.28060402502,3.80458085546747e-26,5.51550391682512e-06,0.318009896287298,0.677680247105325
